FAD-0026.mpi40.out:Total Dipole Moment    :      0.77819      -0.19666      -0.18366
FAD-0027.mpi40.out:Total Dipole Moment    :      1.42337      -0.40932      -0.37184
FAD-0028.mpi40.out:Total Dipole Moment    :      1.37790      -0.41727      -0.22495
FAD-0029.mpi40.out:Total Dipole Moment    :      1.18746      -0.30899      -0.22018
FAD-0030.mpi40.out:Total Dipole Moment    :      1.35120      -0.28673      -0.28014
FAD-0031.mpi40.out:Total Dipole Moment    :      0.82530      -0.15292      -0.08732
FAD-0032.mpi40.out:Total Dipole Moment    :      0.62246      -0.14254       0.07619
FAD-0033.mpi40.out:Total Dipole Moment    :     -0.91444      -0.31204      -0.48115
FAD-0034.mpi40.out:Total Dipole Moment    :      0.95806       0.48180       0.10292
FAD-0035.mpi40.out:Total Dipole Moment    :      1.67750      -0.17515      -0.17901
FAD-0036.mpi40.out:Total Dipole Moment    :      1.27080      -0.14897      -0.01486
FAD-0037.mpi40.out:Total Dipole Moment    :      0.37200      -0.30691      -0.10326
FAD-0038.mpi40.out:Total Dipole Moment    :      0.55268      -0.19043      -0.07919
FAD-0039.mpi40.out:Total Dipole Moment    :     -0.77934       0.20111      -0.40344
FAD-0040.mpi40.out:Total Dipole Moment    :      0.86337      -0.20688       0.11697
FAD-0041.mpi40.out:Total Dipole Moment    :      0.89865      -0.24850      -0.13078
FAD-0042.mpi40.out:Total Dipole Moment    :      0.55779      -0.23292      -0.31657
FAD-0043.mpi40.out:Total Dipole Moment    :      1.07669      -0.25736      -0.28739
FAD-0044.mpi40.out:Total Dipole Moment    :     -0.72792      -0.25414       0.23042
FAD-0045.mpi40.out:Total Dipole Moment    :      0.19434      -0.12065      -0.13159
FAD-0046.mpi40.out:Total Dipole Moment    :      1.46262       0.04488      -0.18022
FAD-0047.mpi40.out:Total Dipole Moment    :     -0.66054      -0.16332      -0.28557
FAD-0048.mpi40.out:Total Dipole Moment    :      1.01076      -0.46756      -0.15991
FAD-0049.mpi40.out:Total Dipole Moment    :      0.91526       0.20155      -0.11775
FAD-0050.mpi40.out:Total Dipole Moment    :      0.72528       0.21235      -0.04529
FAD-0051.mpi40.out:Total Dipole Moment    :      0.86001      -0.46421      -0.20773
FAD-0052.mpi40.out:Total Dipole Moment    :      0.17990      -0.10903      -0.10641
FAD-0053.mpi40.out:Total Dipole Moment    :      0.81721      -0.26402      -0.11303
FAD-0054.mpi40.out:Total Dipole Moment    :      0.56645       0.15525      -0.01652
FAD-0055.mpi40.out:Total Dipole Moment    :      0.24483      -0.27070      -0.02112
FAD-0056.mpi40.out:Total Dipole Moment    :     -0.43624      -0.24408       0.18868
FAD-0057.mpi40.out:Total Dipole Moment    :     -0.75543       0.12313      -0.14295
FAD-0058.mpi40.out:Total Dipole Moment    :      0.78433      -0.08497      -0.17554
FAD-0059.mpi40.out:Total Dipole Moment    :     -0.29292      -0.60338      -0.09054
FAD-0060.mpi40.out:Total Dipole Moment    :      0.36195       0.15645      -0.04465
FAD-0061.mpi40.out:Total Dipole Moment    :      1.06812      -0.10673       0.19528
FAD-0062.mpi40.out:Total Dipole Moment    :      0.67373      -0.34571      -0.28657
FAD-0063.mpi40.out:Total Dipole Moment    :      0.47384      -0.17069       0.20165
FAD-0064.mpi40.out:Total Dipole Moment    :     -0.83681      -0.20321      -0.47099
FAD-0065.mpi40.out:Total Dipole Moment    :     -0.55894       0.02765      -0.24531
FAD-0066.mpi40.out:Total Dipole Moment    :      0.72088      -0.08884      -0.20752
FAD-0067.mpi40.out:Total Dipole Moment    :      0.52250      -0.28313      -0.26784
FAD-0068.mpi40.out:Total Dipole Moment    :      0.12808       0.08688      -0.07655
FAD-0069.mpi40.out:Total Dipole Moment    :      0.51758       0.19924      -0.14313
FAD-0070.mpi40.out:Total Dipole Moment    :     -0.63595       0.08556      -0.07938
FAD-0071.mpi40.out:Total Dipole Moment    :      0.72479      -0.24568      -0.28332
FAD-0072.mpi40.out:Total Dipole Moment    :      0.19390      -0.17980      -0.14506
FAD-0073.mpi40.out:Total Dipole Moment    :     -0.73542      -0.18180      -0.11022
FAD-0074.mpi40.out:Total Dipole Moment    :      1.32448      -0.20517       0.00628
FAD-0075.mpi40.out:Total Dipole Moment    :      1.05758      -0.14512      -0.11837
FAD-0076.mpi40.out:Total Dipole Moment    :      0.27284       0.24308      -0.03482
FAD-0077.mpi40.out:Total Dipole Moment    :      0.26197      -0.51154       0.10178
FAD-0078.mpi40.out:Total Dipole Moment    :     -0.81129       0.07525      -0.25720
FAD-0079.mpi40.out:Total Dipole Moment    :      0.94354      -0.60926      -0.17699
FAD-0080.mpi40.out:Total Dipole Moment    :      0.00486       0.24018      -0.03945
FAD-0081.mpi40.out:Total Dipole Moment    :      0.11262       0.22514       0.03773
FAD-0082.mpi40.out:Total Dipole Moment    :      0.74059       0.21417      -0.05166
FAD-0083.mpi40.out:Total Dipole Moment    :      0.50582      -0.35117      -0.06319
FAD-0084.mpi40.out:Total Dipole Moment    :     -0.66335      -0.17723       0.13502
FAD-0085.mpi40.out:Total Dipole Moment    :      0.60076      -0.39947      -0.23581
FAD-0086.mpi40.out:Total Dipole Moment    :     -0.14195      -0.36327      -0.03184
FAD-0087.mpi40.out:Total Dipole Moment    :     -0.33673      -0.19870       0.02639
FAD-0088.mpi40.out:Total Dipole Moment    :      0.32135      -0.16869      -0.30833
FAD-0089.mpi40.out:Total Dipole Moment    :      0.02127      -0.08438      -0.18081
FAD-0090.mpi40.out:Total Dipole Moment    :      0.27756       0.36100      -0.11443
FAD-0091.mpi40.out:Total Dipole Moment    :     -0.67193       0.13615      -0.29673
FAD-0092.mpi40.out:Total Dipole Moment    :     -0.63519      -0.19768      -0.02757
FAD-0093.mpi40.out:Total Dipole Moment    :     -0.83195       0.32262       0.06523
FAD-0094.mpi40.out:Total Dipole Moment    :      0.39014      -0.33097      -0.14288
FAD-0095.mpi40.out:Total Dipole Moment    :     -1.20877       0.53123      -0.16295
FAD-0096.mpi40.out:Total Dipole Moment    :     -1.10164       0.23699       0.16321
FAD-0097.mpi40.out:Total Dipole Moment    :      0.37150      -0.31794      -0.24124
FAD-0098.mpi40.out:Total Dipole Moment    :     -1.00803      -0.30202       0.13509
FAD-0099.mpi40.out:Total Dipole Moment    :     -0.42810      -0.31430      -0.53106
FAD-0100.mpi40.out:Total Dipole Moment    :      0.17802      -0.52985       0.02996
FAD-0101.mpi40.out:Total Dipole Moment    :     -0.86755       0.17549      -0.02384
FAD-0102.mpi40.out:Total Dipole Moment    :     -0.37225      -0.55642      -0.53840
FAD-0103.mpi40.out:Total Dipole Moment    :      0.29976      -0.30483      -0.06988
FAD-0104.mpi40.out:Total Dipole Moment    :      0.29668      -0.17775      -0.09431
FAD-0105.mpi40.out:Total Dipole Moment    :      0.46184      -0.35936       0.08813
FAD-0106.mpi40.out:Total Dipole Moment    :     -0.74537       0.25600       0.03699
FAD-0107.mpi40.out:Total Dipole Moment    :     -0.02194       0.12960      -0.03261
FAD-0108.mpi40.out:Total Dipole Moment    :      0.35157      -0.07768       0.00917
FAD-0109.mpi40.out:Total Dipole Moment    :      0.36923      -0.21207      -0.33051
FAD-0110.mpi40.out:Total Dipole Moment    :      0.20232       0.18140       0.16295
FAD-0111.mpi40.out:Total Dipole Moment    :      0.39385      -0.21886      -0.25714
FAD-0112.mpi40.out:Total Dipole Moment    :      0.49234      -0.15551      -0.26958
FAD-0113.mpi40.out:Total Dipole Moment    :      0.41998      -0.05126      -0.46099
FAD-0114.mpi40.out:Total Dipole Moment    :      0.74526      -0.38106      -0.11060
FAD-0115.mpi40.out:Total Dipole Moment    :     -1.20740       0.53619      -0.08031
FAD-0116.mpi40.out:Total Dipole Moment    :      0.32955       0.05289       0.27667
FAD-0117.mpi40.out:Total Dipole Moment    :      0.44173      -0.05660      -0.17910
FAD-0118.mpi40.out:Total Dipole Moment    :      0.50600      -0.00614      -0.08747
FAD-0119.mpi40.out:Total Dipole Moment    :      0.48082       0.21000      -0.12747
FAD-0120.mpi40.out:Total Dipole Moment    :      0.40407      -0.39416      -0.37352
FAD-0121.mpi40.out:Total Dipole Moment    :      0.30943       0.15219      -0.39679
FAD-0122.mpi40.out:Total Dipole Moment    :      0.98445       0.12680      -0.30291
FAD-0123.mpi40.out:Total Dipole Moment    :      0.30063      -0.31489       0.02466
FAD-0124.mpi40.out:Total Dipole Moment    :      0.62565       0.15387      -0.07203
FAD-0125.mpi40.out:Total Dipole Moment    :      0.41578      -0.20485      -0.31617
FAD-0126.mpi40.out:Total Dipole Moment    :      0.60130       0.24394      -0.06182
FAD-0127.mpi40.out:Total Dipole Moment    :     -0.57900      -0.16347       0.24123
FAD-0128.mpi40.out:Total Dipole Moment    :      0.30793      -0.10762      -0.11479
FAD-0129.mpi40.out:Total Dipole Moment    :      0.27767      -0.09447      -0.41880
FAD-0130.mpi40.out:Total Dipole Moment    :      0.44532       0.11519      -0.08292
FAD-0131.mpi40.out:Total Dipole Moment    :      1.07044      -0.15863      -0.09946
FAD-0132.mpi40.out:Total Dipole Moment    :     -0.72433      -0.17356      -0.15783
FAD-0133.mpi40.out:Total Dipole Moment    :      0.16958       0.27979      -0.32805
FAD-0134.mpi40.out:Total Dipole Moment    :      0.54246       0.25564       0.10928
FAD-0135.mpi40.out:Total Dipole Moment    :     -0.60544      -0.02101      -0.02178
FAD-0136.mpi40.out:Total Dipole Moment    :      0.60043      -0.05916       0.28501
FAD-0137.mpi40.out:Total Dipole Moment    :      0.35673       0.32721      -0.04395
FAD-0138.mpi40.out:Total Dipole Moment    :     -0.47502       0.07108       0.03826
FAD-0139.mpi40.out:Total Dipole Moment    :      0.71962       0.64062      -0.22470
FAD-0140.mpi40.out:Total Dipole Moment    :      0.72461      -0.13642       0.33811
FAD-0141.mpi40.out:Total Dipole Moment    :     -0.27893      -0.06739      -0.56648
FAD-0142.mpi40.out:Total Dipole Moment    :     -0.73066      -0.05791       0.06899
FAD-0143.mpi40.out:Total Dipole Moment    :     -0.86295      -0.10916       0.03866
FAD-0144.mpi40.out:Total Dipole Moment    :     -0.75464       0.26672       0.21247
FAD-0145.mpi40.out:Total Dipole Moment    :      0.58263      -0.12393       0.18381
FAD-0146.mpi40.out:Total Dipole Moment    :      0.28869      -0.02907       0.17222
FAD-0147.mpi40.out:Total Dipole Moment    :      0.95675       0.21934      -0.03142
FAD-0148.mpi40.out:Total Dipole Moment    :     -0.94814      -0.14865      -0.18118
FAD-0149.mpi40.out:Total Dipole Moment    :      0.89786      -0.12933       0.01076
FAD-0150.mpi40.out:Total Dipole Moment    :      0.60029      -0.41726      -0.12259
FAD-0151.mpi40.out:Total Dipole Moment    :      0.70925      -0.05336      -0.02921
FAD-0152.mpi40.out:Total Dipole Moment    :      0.35174       0.12913       0.25693
FAD-0153.mpi40.out:Total Dipole Moment    :      0.26273       0.16778      -0.07220
FAD-0154.mpi40.out:Total Dipole Moment    :     -0.81809      -0.32799      -0.40618
FAD-0155.mpi40.out:Total Dipole Moment    :     -0.37847      -0.05174      -0.15073
FAD-0156.mpi40.out:Total Dipole Moment    :     -0.91593       0.04801       0.26643
FAD-0157.mpi40.out:Total Dipole Moment    :      0.63198       0.25525      -0.02898
FAD-0158.mpi40.out:Total Dipole Moment    :     -0.61070       0.26422       0.01319
FAD-0159.mpi40.out:Total Dipole Moment    :      0.12940       0.26946      -0.13458
FAD-0160.mpi40.out:Total Dipole Moment    :     -0.66684      -0.12805       0.41257
FAD-0161.mpi40.out:Total Dipole Moment    :      0.81366      -0.58155       0.02521
FAD-0162.mpi40.out:Total Dipole Moment    :     -0.62163      -0.40151       0.45733
FAD-0163.mpi40.out:Total Dipole Moment    :      0.19936       0.01699      -0.22912
FAD-0164.mpi40.out:Total Dipole Moment    :     -0.31838      -0.38366      -0.15034
FAD-0165.mpi40.out:Total Dipole Moment    :      0.33766       0.30648       0.20203
FAD-0166.mpi40.out:Total Dipole Moment    :      0.23339      -0.10108      -0.05530
FAD-0167.mpi40.out:Total Dipole Moment    :      0.94433      -0.38487       0.06217
FAD-0168.mpi40.out:Total Dipole Moment    :      0.37616       0.26942       0.15365
FAD-0169.mpi40.out:Total Dipole Moment    :     -0.79553       0.16632       0.12411
FAD-0170.mpi40.out:Total Dipole Moment    :      0.04682      -0.12396      -0.07600
FAD-0171.mpi40.out:Total Dipole Moment    :      0.82157      -0.16674      -0.24399
FAD-0172.mpi40.out:Total Dipole Moment    :      0.29523       0.20940       0.15270
FAD-0173.mpi40.out:Total Dipole Moment    :     -0.06044       0.35832       0.13442
FAD-0174.mpi40.out:Total Dipole Moment    :     -0.72212       0.17732       0.35840
FAD-0175.mpi40.out:Total Dipole Moment    :      0.00446       0.06302       0.06060
FAD-0176.mpi40.out:Total Dipole Moment    :      0.68015      -0.16583      -0.03921
FAD-0177.mpi40.out:Total Dipole Moment    :      0.53029      -0.13323      -0.21276
FAD-0178.mpi40.out:Total Dipole Moment    :     -1.13021       0.63482       0.05347
FAD-0179.mpi40.out:Total Dipole Moment    :     -0.62304      -0.36225      -0.16742
FAD-0180.mpi40.out:Total Dipole Moment    :      0.25505       0.14621      -0.02888
FAD-0181.mpi40.out:Total Dipole Moment    :      1.00672      -0.16786      -0.06018
FAD-0182.mpi40.out:Total Dipole Moment    :     -0.41054       0.07651       0.06547
FAD-0183.mpi40.out:Total Dipole Moment    :     -0.49607      -0.01215       0.26582
FAD-0184.mpi40.out:Total Dipole Moment    :      0.08730      -0.02563      -0.05497
FAD-0185.mpi40.out:Total Dipole Moment    :      0.27106      -0.24395       0.05224
FAD-0186.mpi40.out:Total Dipole Moment    :     -0.34519       0.46023      -0.47271
FAD-0187.mpi40.out:Total Dipole Moment    :      1.00837      -0.36781      -0.55389
FAD-0188.mpi40.out:Total Dipole Moment    :      0.48896      -0.19709      -0.19848
FAD-0189.mpi40.out:Total Dipole Moment    :      0.05806       0.28152      -0.06409
FAD-0190.mpi40.out:Total Dipole Moment    :     -0.47822       0.33789       0.11719
FAD-0191.mpi40.out:Total Dipole Moment    :      0.33486       0.09029       0.13566
FAD-0192.mpi40.out:Total Dipole Moment    :      0.99182      -0.05322      -0.19106
FAD-0193.mpi40.out:Total Dipole Moment    :     -0.56819       0.03134       0.21542
FAD-0194.mpi40.out:Total Dipole Moment    :     -0.31894       0.05835      -0.53952
FAD-0195.mpi40.out:Total Dipole Moment    :      1.12592       0.07593       0.30782
FAD-0196.mpi40.out:Total Dipole Moment    :     -0.52161       0.02614      -0.07245
FAD-0197.mpi40.out:Total Dipole Moment    :     -0.82669       0.60891       0.49729
FAD-0198.mpi40.out:Total Dipole Moment    :     -0.99113       0.03308      -0.01537
FAD-0199.mpi40.out:Total Dipole Moment    :     -0.10496       0.22878       0.08085
FAD-0200.mpi40.out:Total Dipole Moment    :      0.34918      -0.28320      -0.08454
FAD-0201.mpi40.out:Total Dipole Moment    :      0.13160      -0.28082      -0.07468
FAD-0202.mpi40.out:Total Dipole Moment    :     -0.42514       0.36171      -0.58989
FAD-0203.mpi40.out:Total Dipole Moment    :     -1.12206       0.22391       0.30256
FAD-0204.mpi40.out:Total Dipole Moment    :      0.03923      -0.45329      -0.11780
FAD-0205.mpi40.out:Total Dipole Moment    :      0.71654       0.03607       0.18666
FAD-0206.mpi40.out:Total Dipole Moment    :     -0.71603      -0.46930       0.17013
FAD-0207.mpi40.out:Total Dipole Moment    :      0.94817      -0.30934      -0.23886
FAD-0208.mpi40.out:Total Dipole Moment    :      0.74292      -0.24552       0.06635
FAD-0209.mpi40.out:Total Dipole Moment    :     -0.08838       0.33771       0.13486
FAD-0210.mpi40.out:Total Dipole Moment    :     -0.79186      -0.42621      -0.12457
FAD-0211.mpi40.out:Total Dipole Moment    :      0.33651      -0.02623      -0.10293
FAD-0212.mpi40.out:Total Dipole Moment    :     -0.39531       0.24407       0.16158
FAD-0213.mpi40.out:Total Dipole Moment    :      0.32425      -0.00765       0.32233
FAD-0214.mpi40.out:Total Dipole Moment    :     -0.07521       0.21887      -0.01963
FAD-0215.mpi40.out:Total Dipole Moment    :     -0.25169       0.18298       0.26065
FAD-0216.mpi40.out:Total Dipole Moment    :      0.64264      -0.00643       0.24388
FAD-0217.mpi40.out:Total Dipole Moment    :      0.45661       0.04529      -0.29334
FAD-0218.mpi40.out:Total Dipole Moment    :      0.08616      -0.15389       0.04691
FAD-0219.mpi40.out:Total Dipole Moment    :      0.13207       0.00935      -0.08189
FAD-0220.mpi40.out:Total Dipole Moment    :      0.00470       0.20972      -0.02794
FAD-0221.mpi40.out:Total Dipole Moment    :      0.39493      -0.12073      -0.08669
FAD-0222.mpi40.out:Total Dipole Moment    :     -0.09498      -0.02069      -0.12636
FAD-0223.mpi40.out:Total Dipole Moment    :      0.94174       0.31428      -0.19706
FAD-0224.mpi40.out:Total Dipole Moment    :     -0.66375       0.31120       0.29660
FAD-0225.mpi40.out:Total Dipole Moment    :      0.13895       0.25087       0.14426
FAD-0226.mpi40.out:Total Dipole Moment    :      0.81165       0.33615       0.18278
FAD-0227.mpi40.out:Total Dipole Moment    :     -0.45363       0.41614       0.12425
FAD-0228.mpi40.out:Total Dipole Moment    :     -0.07729       0.27824       0.01522
FAD-0229.mpi40.out:Total Dipole Moment    :     -0.48778      -0.28241      -0.17642
FAD-0230.mpi40.out:Total Dipole Moment    :     -0.26202      -0.10588       0.36958
FAD-0231.mpi40.out:Total Dipole Moment    :     -0.44059      -0.12043       0.03485
FAD-0232.mpi40.out:Total Dipole Moment    :     -0.27135       0.21899      -0.08126
FAD-0233.mpi40.out:Total Dipole Moment    :      0.42891       0.08904      -0.02903
FAD-0234.mpi40.out:Total Dipole Moment    :      0.09596       0.45232      -0.02813
FAD-0235.mpi40.out:Total Dipole Moment    :      0.46418       0.28467      -0.03316
FAD-0236.mpi40.out:Total Dipole Moment    :     -0.14130       0.16421      -0.19488
FAD-0237.mpi40.out:Total Dipole Moment    :      0.68821       0.39942      -0.44105
FAD-0238.mpi40.out:Total Dipole Moment    :     -0.21637       0.26419       0.27245
FAD-0239.mpi40.out:Total Dipole Moment    :      0.29275       0.09877      -0.22697
FAD-0240.mpi40.out:Total Dipole Moment    :      0.72936      -0.10777      -0.00284
FAD-0241.mpi40.out:Total Dipole Moment    :      0.85772      -0.22837       0.14075
FAD-0242.mpi40.out:Total Dipole Moment    :      0.82015       0.52021      -0.23999
FAD-0243.mpi40.out:Total Dipole Moment    :     -0.94887      -0.13181       0.44449
FAD-0244.mpi40.out:Total Dipole Moment    :     -0.45459      -0.20371       0.13177
FAD-0245.mpi40.out:Total Dipole Moment    :      0.41205      -0.14706       0.00840
FAD-0246.mpi40.out:Total Dipole Moment    :     -0.73662       0.06712       0.34391
FAD-0247.mpi40.out:Total Dipole Moment    :      0.37178       0.20069       0.02815
FAD-0248.mpi40.out:Total Dipole Moment    :     -0.39316       0.35370      -0.41792
FAD-0249.mpi40.out:Total Dipole Moment    :      0.59074      -0.29186       0.22344
FAD-0250.mpi40.out:Total Dipole Moment    :     -0.00497       0.00285      -0.07647
FAD-0251.mpi40.out:Total Dipole Moment    :     -0.81192       0.25908       0.23071
FAD-0252.mpi40.out:Total Dipole Moment    :     -1.02054       0.28215       0.12528
FAD-0253.mpi40.out:Total Dipole Moment    :     -0.02528       0.50583       0.17403
FAD-0254.mpi40.out:Total Dipole Moment    :     -1.00473       0.16410       0.14235
FAD-0255.mpi40.out:Total Dipole Moment    :     -0.54257      -0.19995       0.12985
FAD-0256.mpi40.out:Total Dipole Moment    :     -0.69762      -0.41907       0.18565
FAD-0257.mpi40.out:Total Dipole Moment    :     -0.77895      -0.51403      -0.11565
FAD-0258.mpi40.out:Total Dipole Moment    :     -1.08164      -0.00481      -0.08975
FAD-0259.mpi40.out:Total Dipole Moment    :      0.35512       0.11633      -0.28190
FAD-0260.mpi40.out:Total Dipole Moment    :     -0.34825       0.10013      -0.03585
FAD-0261.mpi40.out:Total Dipole Moment    :      0.58463      -0.17992      -0.05162
FAD-0262.mpi40.out:Total Dipole Moment    :     -0.04655       0.02999       0.08750
FAD-0263.mpi40.out:Total Dipole Moment    :      0.78611      -0.41150       0.28982
FAD-0264.mpi40.out:Total Dipole Moment    :     -0.14276      -0.16845      -0.00339
FAD-0265.mpi40.out:Total Dipole Moment    :      0.49918       0.34868      -0.45583
FAD-0266.mpi40.out:Total Dipole Moment    :      0.44471       0.16391       0.04231
FAD-0267.mpi40.out:Total Dipole Moment    :     -0.52484      -0.00753       0.28591
FAD-0268.mpi40.out:Total Dipole Moment    :      0.41178       0.35776      -0.19052
FAD-0269.mpi40.out:Total Dipole Moment    :     -0.72648      -0.39383       0.36186
FAD-0270.mpi40.out:Total Dipole Moment    :      0.51889       0.23803       0.27471
FAD-0271.mpi40.out:Total Dipole Moment    :      0.36625      -0.56244      -0.00391
FAD-0272.mpi40.out:Total Dipole Moment    :      0.40701       0.20594       0.44551
FAD-0273.mpi40.out:Total Dipole Moment    :      0.49521       0.41663      -0.17050
FAD-0274.mpi40.out:Total Dipole Moment    :      0.35655      -0.40268       0.07948
FAD-0275.mpi40.out:Total Dipole Moment    :      0.93300       0.39903      -0.10538
FAD-0276.mpi40.out:Total Dipole Moment    :      0.02514      -0.01853      -0.05384
FAD-0277.mpi40.out:Total Dipole Moment    :     -0.00733      -0.26282       0.10549
FAD-0278.mpi40.out:Total Dipole Moment    :      0.27119      -0.25275      -0.00469
FAD-0279.mpi40.out:Total Dipole Moment    :     -0.25538       0.40018       0.36798
FAD-0280.mpi40.out:Total Dipole Moment    :      0.10905       0.29744       0.20055
FAD-0281.mpi40.out:Total Dipole Moment    :     -0.14255      -0.01257      -0.22216
FAD-0282.mpi40.out:Total Dipole Moment    :      0.01267      -0.01610       0.03253
FAD-0283.mpi40.out:Total Dipole Moment    :     -0.49859      -0.21585      -0.49819
FAD-0284.mpi40.out:Total Dipole Moment    :      0.51141      -0.12647       0.18990
FAD-0285.mpi40.out:Total Dipole Moment    :     -1.24623       0.09487      -0.26455
FAD-0286.mpi40.out:Total Dipole Moment    :     -0.33450       0.03262       0.15971
FAD-0287.mpi40.out:Total Dipole Moment    :     -0.11719       0.02792      -0.03834
FAD-0288.mpi40.out:Total Dipole Moment    :     -0.07135      -0.03485      -0.10013
FAD-0289.mpi40.out:Total Dipole Moment    :      0.27188       0.26015      -0.46396
FAD-0290.mpi40.out:Total Dipole Moment    :      0.37688       0.18800      -0.10952
FAD-0291.mpi40.out:Total Dipole Moment    :     -0.29944      -0.37459      -0.01968
FAD-0292.mpi40.out:Total Dipole Moment    :      0.28253      -0.28412      -0.40002
FAD-0293.mpi40.out:Total Dipole Moment    :     -0.36594       0.48714      -0.15280
FAD-0294.mpi40.out:Total Dipole Moment    :      0.76964      -0.17117      -0.07967
FAD-0295.mpi40.out:Total Dipole Moment    :      1.05174      -0.15879      -0.09513
FAD-0296.mpi40.out:Total Dipole Moment    :      0.19090      -0.03547      -0.12884
FAD-0297.mpi40.out:Total Dipole Moment    :      0.30369       0.01178      -0.07729
FAD-0298.mpi40.out:Total Dipole Moment    :      0.84911      -0.08794       0.12593
FAD-0299.mpi40.out:Total Dipole Moment    :      0.80154      -0.29704      -0.08483
FAD-0300.mpi40.out:Total Dipole Moment    :      0.77992      -0.11695       0.04407
FAD-0301.mpi40.out:Total Dipole Moment    :     -0.36743      -0.00880       0.07098
FAD-0302.mpi40.out:Total Dipole Moment    :      0.55652       0.34971       0.27582
FAD-0303.mpi40.out:Total Dipole Moment    :      0.76437      -0.07602      -0.43983
FAD-0304.mpi40.out:Total Dipole Moment    :     -0.91408       0.11891       0.13082
FAD-0305.mpi40.out:Total Dipole Moment    :      0.59813       0.09027       0.10623
FAD-0306.mpi40.out:Total Dipole Moment    :      0.98066       0.36181      -0.30329
FAD-0307.mpi40.out:Total Dipole Moment    :      0.48303       0.02344       0.10856
FAD-0308.mpi40.out:Total Dipole Moment    :     -0.35888      -0.10013      -0.29650
FAD-0309.mpi40.out:Total Dipole Moment    :      0.74934      -0.36518      -0.19332
FAD-0310.mpi40.out:Total Dipole Moment    :     -0.33433      -0.13870       0.12187
FAD-0311.mpi40.out:Total Dipole Moment    :      0.94749       0.30928      -0.04405
FAD-0312.mpi40.out:Total Dipole Moment    :      0.78389       0.32230       0.40583
FAD-0313.mpi40.out:Total Dipole Moment    :      0.56226      -0.23596      -0.54105
FAD-0314.mpi40.out:Total Dipole Moment    :     -0.12026       0.30123       0.21945
FAD-0315.mpi40.out:Total Dipole Moment    :      0.75370      -0.27342       0.20775
FAD-0316.mpi40.out:Total Dipole Moment    :      0.54697      -0.31054      -0.32853
FAD-0317.mpi40.out:Total Dipole Moment    :      0.02843      -0.47084       0.03948
FAD-0318.mpi40.out:Total Dipole Moment    :     -0.42661       0.48421      -0.24088
FAD-0319.mpi40.out:Total Dipole Moment    :      0.46754       0.26821       0.22437
FAD-0320.mpi40.out:Total Dipole Moment    :     -0.25323       0.05384       0.25843
FAD-0321.mpi40.out:Total Dipole Moment    :      0.23785       0.50082      -0.17348
FAD-0322.mpi40.out:Total Dipole Moment    :      0.58541      -0.07029       0.01427
FAD-0323.mpi40.out:Total Dipole Moment    :      0.53305       0.01197      -0.21775
FAD-0324.mpi40.out:Total Dipole Moment    :     -0.42661      -0.54540       0.03640
FAD-0325.mpi40.out:Total Dipole Moment    :      0.03122       0.16487      -0.20912
FAD-0326.mpi40.out:Total Dipole Moment    :     -0.68412      -0.35869       0.09362
FAD-0327.mpi40.out:Total Dipole Moment    :     -0.38396       0.17716       0.25471
FAD-0328.mpi40.out:Total Dipole Moment    :     -0.49732       0.70273       0.56543
FAD-0329.mpi40.out:Total Dipole Moment    :      0.42008       0.26230      -0.38145
