FAD-0598.mpi40.out:Total Dipole Moment    :      0.01003       0.10238      -0.00199
FAD-0599.mpi40.out:Total Dipole Moment    :      0.09884       0.00981       0.03612
FAD-0600.mpi40.out:Total Dipole Moment    :      0.11166      -0.02998      -0.06430
FAD-0601.mpi40.out:Total Dipole Moment    :     -0.00430      -0.02500       0.10228
FAD-0602.mpi40.out:Total Dipole Moment    :      0.00201      -0.01791      -0.06854
FAD-0603.mpi40.out:Total Dipole Moment    :     -0.10415       0.00890       0.07632
FAD-0604.mpi40.out:Total Dipole Moment    :      0.08114       0.06512      -0.01973
FAD-0605.mpi40.out:Total Dipole Moment    :      0.08523      -0.00441       0.08026
FAD-0606.mpi40.out:Total Dipole Moment    :      0.08058       0.06284       0.10127
FAD-0607.mpi40.out:Total Dipole Moment    :      0.13682       0.02513      -0.01139
FAD-0608.mpi40.out:Total Dipole Moment    :      0.06138       0.03966       0.05509
FAD-0609.mpi40.out:Total Dipole Moment    :      0.17199       0.08424       0.02440
FAD-0610.mpi40.out:Total Dipole Moment    :      0.10380       0.03616      -0.00627
FAD-0611.mpi40.out:Total Dipole Moment    :      0.00288       0.00209       0.06389
FAD-0612.mpi40.out:Total Dipole Moment    :     -0.07881      -0.00231       0.00378
FAD-0613.mpi40.out:Total Dipole Moment    :     -0.01616       0.00746       0.02395
FAD-0614.mpi40.out:Total Dipole Moment    :      0.02395      -0.00261      -0.10779
FAD-0615.mpi40.out:Total Dipole Moment    :      0.05771      -0.02927       0.01910
FAD-0616.mpi40.out:Total Dipole Moment    :      0.02184       0.03431      -0.06196
FAD-0617.mpi40.out:Total Dipole Moment    :     -0.13597      -0.06492       0.06937
FAD-0618.mpi40.out:Total Dipole Moment    :      0.04168       0.05722       0.02435
FAD-0619.mpi40.out:Total Dipole Moment    :     -0.01791       0.00978       0.06956
FAD-0620.mpi40.out:Total Dipole Moment    :     -0.05724      -0.15647       0.06262
FAD-0621.mpi40.out:Total Dipole Moment    :      0.04538       0.04582       0.05138
FAD-0622.mpi40.out:Total Dipole Moment    :      0.03579       0.00321      -0.14214
FAD-0623.mpi40.out:Total Dipole Moment    :      0.04805      -0.11699      -0.02793
FAD-0624.mpi40.out:Total Dipole Moment    :     -0.01685      -0.09081      -0.13914
FAD-0625.mpi40.out:Total Dipole Moment    :      0.01515       0.03331      -0.07274
FAD-0626.mpi40.out:Total Dipole Moment    :      0.04662      -0.00571      -0.05065
FAD-0627.mpi40.out:Total Dipole Moment    :     -0.00403      -0.01872       0.06341
FAD-0628.mpi40.out:Total Dipole Moment    :     -0.06891       0.07955      -0.09342
FAD-0629.mpi40.out:Total Dipole Moment    :      0.03204      -0.00715      -0.08528
FAD-0630.mpi40.out:Total Dipole Moment    :      0.03868       0.07725      -0.09189
FAD-0631.mpi40.out:Total Dipole Moment    :     -0.02412      -0.00176       0.05228
FAD-0632.mpi40.out:Total Dipole Moment    :      0.06616       0.02367      -0.01238
FAD-0633.mpi40.out:Total Dipole Moment    :     -0.07017      -0.05252      -0.05979
FAD-0634.mpi40.out:Total Dipole Moment    :     -0.04595       0.03819       0.11705
FAD-0635.mpi40.out:Total Dipole Moment    :      0.08555       0.00520       0.03599
FAD-0636.mpi40.out:Total Dipole Moment    :     -0.01159       0.07355       0.05890
FAD-0637.mpi40.out:Total Dipole Moment    :     -0.05608       0.12249      -0.04936
FAD-0638.mpi40.out:Total Dipole Moment    :     -0.05546       0.04424       0.00294
FAD-0639.mpi40.out:Total Dipole Moment    :      0.06434       0.06676       0.12648
FAD-0640.mpi40.out:Total Dipole Moment    :     -0.02102       0.04508      -0.08491
FAD-0641.mpi40.out:Total Dipole Moment    :      0.10065       0.01892       0.01464
FAD-0642.mpi40.out:Total Dipole Moment    :      0.01883      -0.07293      -0.02697
FAD-0643.mpi40.out:Total Dipole Moment    :      0.00795      -0.03236       0.05448
FAD-0644.mpi40.out:Total Dipole Moment    :      0.01086      -0.00478      -0.13194
FAD-0645.mpi40.out:Total Dipole Moment    :     -0.00970      -0.16006      -0.02150
FAD-0646.mpi40.out:Total Dipole Moment    :     -0.03540       0.03153       0.04593
FAD-0647.mpi40.out:Total Dipole Moment    :      0.02360      -0.02790       0.00270
FAD-0648.mpi40.out:Total Dipole Moment    :      0.03235      -0.05386       0.20036
FAD-0649.mpi40.out:Total Dipole Moment    :      0.10597       0.06748       0.00784
FAD-0650.mpi40.out:Total Dipole Moment    :      0.02339      -0.10473      -0.02711
FAD-0651.mpi40.out:Total Dipole Moment    :      0.00765      -0.04799      -0.10158
FAD-0652.mpi40.out:Total Dipole Moment    :     -0.07507       0.03418       0.06000
FAD-0653.mpi40.out:Total Dipole Moment    :      0.04617      -0.00113      -0.02744
FAD-0654.mpi40.out:Total Dipole Moment    :      0.00249       0.04583       0.06504
FAD-0655.mpi40.out:Total Dipole Moment    :      0.00328      -0.01645       0.08993
FAD-0656.mpi40.out:Total Dipole Moment    :     -0.04756      -0.02890       0.03259
FAD-0657.mpi40.out:Total Dipole Moment    :     -0.07690      -0.04654       0.09834
FAD-0658.mpi40.out:Total Dipole Moment    :      0.09306       0.01228       0.05885
FAD-0659.mpi40.out:Total Dipole Moment    :      0.05830       0.11084       0.00102
FAD-0660.mpi40.out:Total Dipole Moment    :     -0.06473       0.07544      -0.00862
FAD-0661.mpi40.out:Total Dipole Moment    :      0.03276      -0.02676      -0.02768
FAD-0662.mpi40.out:Total Dipole Moment    :      0.01768       0.04952      -0.05640
FAD-0663.mpi40.out:Total Dipole Moment    :      0.11648       0.00384      -0.01768
FAD-0664.mpi40.out:Total Dipole Moment    :     -0.09489       0.03012       0.07813
FAD-0665.mpi40.out:Total Dipole Moment    :      0.03236      -0.04007      -0.04775
FAD-0666.mpi40.out:Total Dipole Moment    :      0.22542       0.07128      -0.05410
FAD-0667.mpi40.out:Total Dipole Moment    :      0.05873       0.02517       0.06381
FAD-0668.mpi40.out:Total Dipole Moment    :      0.15304      -0.03987       0.00813
FAD-0669.mpi40.out:Total Dipole Moment    :      0.18143       0.03114      -0.01397
FAD-0670.mpi40.out:Total Dipole Moment    :      0.13911       0.04049      -0.05185
FAD-0671.mpi40.out:Total Dipole Moment    :     -0.02766      -0.00974       0.05315
FAD-0672.mpi40.out:Total Dipole Moment    :      0.12942      -0.01106       0.02823
FAD-0673.mpi40.out:Total Dipole Moment    :      0.06852      -0.08868      -0.21423
FAD-0674.mpi40.out:Total Dipole Moment    :     -0.15321      -0.07913       0.02287
FAD-0675.mpi40.out:Total Dipole Moment    :     -0.12568       0.00619       0.07477
FAD-0676.mpi40.out:Total Dipole Moment    :     -0.22207      -0.10978       0.04020
FAD-0677.mpi40.out:Total Dipole Moment    :     -0.01239       0.01670      -0.12368
FAD-0678.mpi40.out:Total Dipole Moment    :     -0.10253      -0.03822      -0.00187
FAD-0679.mpi40.out:Total Dipole Moment    :      0.03466       0.00577      -0.07386
FAD-0680.mpi40.out:Total Dipole Moment    :      0.03838      -0.06840       0.05652
FAD-0681.mpi40.out:Total Dipole Moment    :     -0.18326      -0.05733      -0.02269
FAD-0682.mpi40.out:Total Dipole Moment    :     -0.05618       0.09793       0.01994
FAD-0683.mpi40.out:Total Dipole Moment    :      0.05324       0.05274       0.09517
FAD-0684.mpi40.out:Total Dipole Moment    :     -0.14475       0.00134      -0.03324
FAD-0685.mpi40.out:Total Dipole Moment    :      0.04343      -0.00366       0.05496
FAD-0686.mpi40.out:Total Dipole Moment    :      0.00320      -0.01411      -0.13465
FAD-0687.mpi40.out:Total Dipole Moment    :     -0.03347       0.02615       0.12777
FAD-0688.mpi40.out:Total Dipole Moment    :     -0.08128      -0.00509      -0.04453
FAD-0689.mpi40.out:Total Dipole Moment    :      0.02174       0.03190       0.09041
FAD-0690.mpi40.out:Total Dipole Moment    :     -0.06266       0.02042      -0.11393
FAD-0691.mpi40.out:Total Dipole Moment    :     -0.01012       0.10145      -0.06462
FAD-0692.mpi40.out:Total Dipole Moment    :      0.15489      -0.00182       0.05477
FAD-0693.mpi40.out:Total Dipole Moment    :      0.12141       0.02338      -0.01589
FAD-0694.mpi40.out:Total Dipole Moment    :     -0.09651      -0.00036       0.01865
FAD-0695.mpi40.out:Total Dipole Moment    :      0.05363       0.00176       0.06011
FAD-0696.mpi40.out:Total Dipole Moment    :     -0.07277       0.03165       0.06133
FAD-0697.mpi40.out:Total Dipole Moment    :     -0.12718       0.03502       0.06698
FAD-0698.mpi40.out:Total Dipole Moment    :     -0.00765      -0.01431       0.01081
FAD-0699.mpi40.out:Total Dipole Moment    :      0.16998      -0.02613      -0.02864
FAD-0700.mpi40.out:Total Dipole Moment    :     -0.04640      -0.05049       0.02229
FAD-0701.mpi40.out:Total Dipole Moment    :      0.01145       0.04074      -0.12006
FAD-0702.mpi40.out:Total Dipole Moment    :      0.03325      -0.02844      -0.08165
FAD-0703.mpi40.out:Total Dipole Moment    :      0.14645       0.04666      -0.04251
FAD-0704.mpi40.out:Total Dipole Moment    :     -0.07861      -0.00838       0.02927
FAD-0705.mpi40.out:Total Dipole Moment    :     -0.07716      -0.02798      -0.05099
FAD-0706.mpi40.out:Total Dipole Moment    :      0.02699      -0.08851      -0.05048
FAD-0707.mpi40.out:Total Dipole Moment    :      0.14346       0.09102       0.01605
FAD-0708.mpi40.out:Total Dipole Moment    :     -0.07835       0.03427       0.01397
FAD-0709.mpi40.out:Total Dipole Moment    :     -0.00377      -0.05889      -0.01701
FAD-0710.mpi40.out:Total Dipole Moment    :     -0.05487       0.11007       0.01293
FAD-0711.mpi40.out:Total Dipole Moment    :     -0.06146       0.04373       0.07438
FAD-0712.mpi40.out:Total Dipole Moment    :      0.03878      -0.01257       0.05296
FAD-0713.mpi40.out:Total Dipole Moment    :      0.04118       0.02295       0.08922
FAD-0714.mpi40.out:Total Dipole Moment    :     -0.02369      -0.06835       0.03034
FAD-0715.mpi40.out:Total Dipole Moment    :      0.02556       0.08208       0.13317
FAD-0716.mpi40.out:Total Dipole Moment    :     -0.03501       0.00684       0.05359
FAD-0717.mpi40.out:Total Dipole Moment    :      0.15170       0.06503      -0.01738
FAD-0718.mpi40.out:Total Dipole Moment    :      0.08116      -0.05181       0.02128
FAD-0719.mpi40.out:Total Dipole Moment    :     -0.06865       0.03217       0.13473
FAD-0720.mpi40.out:Total Dipole Moment    :     -0.00195       0.02116      -0.02663
FAD-0721.mpi40.out:Total Dipole Moment    :      0.11781       0.00874       0.05027
FAD-0722.mpi40.out:Total Dipole Moment    :      0.00508      -0.01167       0.07136
FAD-0723.mpi40.out:Total Dipole Moment    :      0.01184       0.06509      -0.09224
FAD-0724.mpi40.out:Total Dipole Moment    :      0.00274      -0.05400       0.05918
FAD-0725.mpi40.out:Total Dipole Moment    :      0.09094       0.09314      -0.00801
FAD-0726.mpi40.out:Total Dipole Moment    :      0.20224       0.03126      -0.04244
FAD-0727.mpi40.out:Total Dipole Moment    :     -0.09889       0.08408      -0.01064
FAD-0728.mpi40.out:Total Dipole Moment    :     -0.07153       0.11880       0.01907
FAD-0729.mpi40.out:Total Dipole Moment    :     -0.03589      -0.08947       0.12733
FAD-0730.mpi40.out:Total Dipole Moment    :     -0.02872      -0.01116       0.14611
FAD-0731.mpi40.out:Total Dipole Moment    :     -0.09806      -0.15386       0.06282
FAD-0732.mpi40.out:Total Dipole Moment    :     -0.00623      -0.00309       0.02835
FAD-0733.mpi40.out:Total Dipole Moment    :     -0.06837       0.08576       0.00033
FAD-0734.mpi40.out:Total Dipole Moment    :      0.06472       0.07342       0.01799
FAD-0735.mpi40.out:Total Dipole Moment    :     -0.07535       0.05378       0.03023
FAD-0736.mpi40.out:Total Dipole Moment    :      0.07492      -0.11307       0.03339
FAD-0737.mpi40.out:Total Dipole Moment    :      0.02954      -0.11849      -0.25543
FAD-0738.mpi40.out:Total Dipole Moment    :      0.06909      -0.00212      -0.05688
FAD-0739.mpi40.out:Total Dipole Moment    :     -0.07991       0.02403       0.02428
FAD-0740.mpi40.out:Total Dipole Moment    :      0.02543      -0.00878      -0.02914
FAD-0741.mpi40.out:Total Dipole Moment    :      0.15225       0.09352       0.01715
FAD-0742.mpi40.out:Total Dipole Moment    :      0.02147      -0.01432      -0.04921
FAD-0743.mpi40.out:Total Dipole Moment    :      0.12827      -0.01381       0.03970
FAD-0744.mpi40.out:Total Dipole Moment    :     -0.00372      -0.08681      -0.10329
FAD-0745.mpi40.out:Total Dipole Moment    :      0.01777      -0.00499       0.13968
FAD-0746.mpi40.out:Total Dipole Moment    :     -0.04375       0.04421       0.04640
FAD-0747.mpi40.out:Total Dipole Moment    :     -0.01003       0.00594       0.02874
FAD-0748.mpi40.out:Total Dipole Moment    :     -0.04288       0.07759       0.00447
FAD-0749.mpi40.out:Total Dipole Moment    :      0.12385       0.06603      -0.00628
FAD-0750.mpi40.out:Total Dipole Moment    :     -0.19671      -0.03106      -0.02233
FAD-0751.mpi40.out:Total Dipole Moment    :      0.05466      -0.08215      -0.06547
FAD-0752.mpi40.out:Total Dipole Moment    :      0.14290       0.00404       0.05297
FAD-0753.mpi40.out:Total Dipole Moment    :      0.03963      -0.02987      -0.09370
FAD-0754.mpi40.out:Total Dipole Moment    :     -0.06521      -0.11339       0.04330
FAD-0755.mpi40.out:Total Dipole Moment    :      0.05996       0.07512      -0.12784
FAD-0756.mpi40.out:Total Dipole Moment    :     -0.05441      -0.07669       0.08251
FAD-0757.mpi40.out:Total Dipole Moment    :     -0.17629       0.02412      -0.00335
FAD-0758.mpi40.out:Total Dipole Moment    :     -0.00339      -0.03501       0.04432
FAD-0759.mpi40.out:Total Dipole Moment    :      0.02779      -0.02351      -0.11003
FAD-0760.mpi40.out:Total Dipole Moment    :     -0.05726      -0.02910      -0.01456
FAD-0761.mpi40.out:Total Dipole Moment    :      0.02793      -0.03572      -0.10615
FAD-0762.mpi40.out:Total Dipole Moment    :      0.14647       0.13644      -0.01015
FAD-0763.mpi40.out:Total Dipole Moment    :     -0.19568      -0.03821       0.08668
FAD-0764.mpi40.out:Total Dipole Moment    :     -0.11909       0.10236       0.10072
FAD-0765.mpi40.out:Total Dipole Moment    :     -0.06906      -0.02324       0.06919
FAD-0766.mpi40.out:Total Dipole Moment    :     -0.01739      -0.09158       0.07657
FAD-0767.mpi40.out:Total Dipole Moment    :      0.07963      -0.02376       0.07612
FAD-0768.mpi40.out:Total Dipole Moment    :      0.00462      -0.05743       0.21121
FAD-0769.mpi40.out:Total Dipole Moment    :     -0.02807       0.01686      -0.17241
FAD-0770.mpi40.out:Total Dipole Moment    :      0.10367      -0.07335      -0.05508
FAD-0771.mpi40.out:Total Dipole Moment    :      0.06852      -0.00434       0.05922
FAD-0772.mpi40.out:Total Dipole Moment    :      0.03936      -0.01642      -0.05141
FAD-0773.mpi40.out:Total Dipole Moment    :      0.19936       0.06939       0.15498
FAD-0774.mpi40.out:Total Dipole Moment    :      0.05878       0.00698      -0.02859
FAD-0775.mpi40.out:Total Dipole Moment    :      0.02119       0.01807      -0.00802
FAD-0776.mpi40.out:Total Dipole Moment    :     -0.04140      -0.09584       0.04799
FAD-0777.mpi40.out:Total Dipole Moment    :      0.05614       0.05990      -0.00247
FAD-0778.mpi40.out:Total Dipole Moment    :      0.18364       0.01312      -0.01163
FAD-0779.mpi40.out:Total Dipole Moment    :      0.00494       0.00153      -0.10896
FAD-0780.mpi40.out:Total Dipole Moment    :      0.05288      -0.07440      -0.07646
FAD-0781.mpi40.out:Total Dipole Moment    :      0.09297       0.00620       0.03033
FAD-0782.mpi40.out:Total Dipole Moment    :      0.03563      -0.03940      -0.08193
FAD-0783.mpi40.out:Total Dipole Moment    :      0.02090      -0.02402      -0.06942
FAD-0784.mpi40.out:Total Dipole Moment    :     -0.01085      -0.05600       0.00190
FAD-0785.mpi40.out:Total Dipole Moment    :      0.20995      -0.03170      -0.10147
FAD-0786.mpi40.out:Total Dipole Moment    :     -0.18070      -0.07609       0.22105
FAD-0787.mpi40.out:Total Dipole Moment    :      0.07546      -0.00940      -0.02403
FAD-0788.mpi40.out:Total Dipole Moment    :     -0.00468      -0.02789       0.08062
FAD-0789.mpi40.out:Total Dipole Moment    :     -0.07742      -0.00336       0.05260
FAD-0790.mpi40.out:Total Dipole Moment    :      0.03261      -0.02418      -0.13769
FAD-0791.mpi40.out:Total Dipole Moment    :      0.05008      -0.02021       0.05717
FAD-0792.mpi40.out:Total Dipole Moment    :     -0.06021       0.04229       0.06846
FAD-0793.mpi40.out:Total Dipole Moment    :     -0.06921       0.15446       0.00421
FAD-0794.mpi40.out:Total Dipole Moment    :     -0.09865       0.05083      -0.00233
FAD-0795.mpi40.out:Total Dipole Moment    :      0.14802       0.13188      -0.00862
FAD-0796.mpi40.out:Total Dipole Moment    :     -0.20579      -0.00923      -0.02291
FAD-0797.mpi40.out:Total Dipole Moment    :      0.22479      -0.08309      -0.05028
FAD-0798.mpi40.out:Total Dipole Moment    :     -0.03660      -0.01145      -0.00073
FAD-0799.mpi40.out:Total Dipole Moment    :     -0.07098      -0.10915      -0.12733
FAD-0800.mpi40.out:Total Dipole Moment    :      0.03157      -0.01161       0.13106
FAD-0801.mpi40.out:Total Dipole Moment    :     -0.01933       0.07531      -0.07210
FAD-0802.mpi40.out:Total Dipole Moment    :      0.11071       0.00550       0.02667
FAD-0803.mpi40.out:Total Dipole Moment    :     -0.09576       0.02407       0.06133
FAD-0804.mpi40.out:Total Dipole Moment    :     -0.04751      -0.06159       0.12688
FAD-0805.mpi40.out:Total Dipole Moment    :     -0.14120       0.05568       0.05133
FAD-0806.mpi40.out:Total Dipole Moment    :     -0.04838       0.01204       0.05493
FAD-0807.mpi40.out:Total Dipole Moment    :      0.01196      -0.08611      -0.04447
FAD-0808.mpi40.out:Total Dipole Moment    :     -0.02038      -0.08768       0.03070
FAD-0809.mpi40.out:Total Dipole Moment    :     -0.06311      -0.01682       0.00488
FAD-0810.mpi40.out:Total Dipole Moment    :     -0.04579       0.00240      -0.08337
FAD-0811.mpi40.out:Total Dipole Moment    :      0.07912       0.06546       0.07933
FAD-0812.mpi40.out:Total Dipole Moment    :      0.02898       0.03210       0.07345
FAD-0813.mpi40.out:Total Dipole Moment    :     -0.02301       0.11445       0.00213
FAD-0814.mpi40.out:Total Dipole Moment    :     -0.09210       0.00268       0.02369
FAD-0815.mpi40.out:Total Dipole Moment    :      0.11355      -0.00720      -0.05819
FAD-0816.mpi40.out:Total Dipole Moment    :     -0.02966       0.11939       0.01326
FAD-0817.mpi40.out:Total Dipole Moment    :     -0.09846       0.01224      -0.00127
FAD-0818.mpi40.out:Total Dipole Moment    :     -0.01321      -0.00624       0.04490
FAD-0819.mpi40.out:Total Dipole Moment    :     -0.09717       0.03470      -0.00157
FAD-0820.mpi40.out:Total Dipole Moment    :     -0.00763       0.00323       0.03341
FAD-0821.mpi40.out:Total Dipole Moment    :      0.23213      -0.10044      -0.06698
FAD-0822.mpi40.out:Total Dipole Moment    :     -0.06569       0.08155       0.02121
FAD-0823.mpi40.out:Total Dipole Moment    :      0.01097      -0.03407      -0.03677
FAD-0824.mpi40.out:Total Dipole Moment    :      0.02494      -0.00448       0.13636
FAD-0825.mpi40.out:Total Dipole Moment    :      0.09105      -0.00085       0.05510
FAD-0826.mpi40.out:Total Dipole Moment    :     -0.06496       0.14221      -0.04813
FAD-0827.mpi40.out:Total Dipole Moment    :     -0.10877       0.10099       0.09647
FAD-0828.mpi40.out:Total Dipole Moment    :      0.14929       0.03142      -0.01884
FAD-0829.mpi40.out:Total Dipole Moment    :     -0.19575      -0.01064       0.00575
FAD-0830.mpi40.out:Total Dipole Moment    :     -0.00309      -0.00751       0.05974
FAD-0831.mpi40.out:Total Dipole Moment    :      0.02018      -0.01976      -0.12061
FAD-0832.mpi40.out:Total Dipole Moment    :      0.20620      -0.04560      -0.09150
FAD-0833.mpi40.out:Total Dipole Moment    :     -0.15496      -0.03165       0.02938
FAD-0834.mpi40.out:Total Dipole Moment    :     -0.20870       0.01233      -0.02939
FAD-0835.mpi40.out:Total Dipole Moment    :      0.08333       0.07627       0.00937
FAD-0836.mpi40.out:Total Dipole Moment    :     -0.00658      -0.13581      -0.03788
FAD-0837.mpi40.out:Total Dipole Moment    :     -0.00511       0.01776       0.13769
FAD-0838.mpi40.out:Total Dipole Moment    :     -0.14032      -0.08026       0.07356
FAD-0839.mpi40.out:Total Dipole Moment    :      0.02289      -0.12459      -0.25821
FAD-0840.mpi40.out:Total Dipole Moment    :     -0.03099      -0.06733      -0.13233
FAD-0841.mpi40.out:Total Dipole Moment    :      0.23419      -0.09953      -0.08241
FAD-0842.mpi40.out:Total Dipole Moment    :     -0.01590       0.02539      -0.03846
FAD-0843.mpi40.out:Total Dipole Moment    :      0.03288      -0.21639      -0.06020
FAD-0844.mpi40.out:Total Dipole Moment    :     -0.08437       0.04657       0.08441
FAD-0845.mpi40.out:Total Dipole Moment    :      0.04307       0.11219      -0.04673
FAD-0846.mpi40.out:Total Dipole Moment    :     -0.23802       0.01956      -0.03419
FAD-0847.mpi40.out:Total Dipole Moment    :     -0.07632      -0.14898      -0.00583
FAD-0848.mpi40.out:Total Dipole Moment    :     -0.00873      -0.07667       0.05805
FAD-0849.mpi40.out:Total Dipole Moment    :      0.16878      -0.01118      -0.04985
FAD-0850.mpi40.out:Total Dipole Moment    :     -0.03166       0.03419      -0.06916
FAD-0851.mpi40.out:Total Dipole Moment    :      0.06643       0.08433       0.08187
FAD-0852.mpi40.out:Total Dipole Moment    :     -0.03482       0.06823       0.07209
FAD-0853.mpi40.out:Total Dipole Moment    :      0.12151       0.06135      -0.00184
FAD-0854.mpi40.out:Total Dipole Moment    :      0.10877       0.02053       0.09252
FAD-0855.mpi40.out:Total Dipole Moment    :     -0.09623      -0.12681       0.06685
FAD-0856.mpi40.out:Total Dipole Moment    :     -0.12379      -0.12378       0.06394
FAD-0857.mpi40.out:Total Dipole Moment    :      0.00178       0.06122      -0.12290
FAD-0858.mpi40.out:Total Dipole Moment    :      0.01174       0.00193       0.06169
FAD-0859.mpi40.out:Total Dipole Moment    :     -0.04800       0.07997      -0.07293
FAD-0860.mpi40.out:Total Dipole Moment    :     -0.01918       0.05246      -0.05049
FAD-0861.mpi40.out:Total Dipole Moment    :      0.06242      -0.07681      -0.00075
FAD-0862.mpi40.out:Total Dipole Moment    :      0.03997      -0.08617      -0.23645
FAD-0863.mpi40.out:Total Dipole Moment    :     -0.00915      -0.00018       0.03777
FAD-0864.mpi40.out:Total Dipole Moment    :     -0.02685      -0.01427       0.05414
FAD-0865.mpi40.out:Total Dipole Moment    :      0.00987      -0.00017      -0.24486
FAD-0866.mpi40.out:Total Dipole Moment    :     -0.04205      -0.00223      -0.11421
FAD-0867.mpi40.out:Total Dipole Moment    :     -0.18334       0.06651       0.03659
FAD-0868.mpi40.out:Total Dipole Moment    :      0.02468      -0.00035       0.10608
FAD-0869.mpi40.out:Total Dipole Moment    :      0.04142      -0.04346      -0.08100
FAD-0870.mpi40.out:Total Dipole Moment    :     -0.00077       0.07294      -0.02197
FAD-0871.mpi40.out:Total Dipole Moment    :     -0.05698       0.05762       0.19830
FAD-0872.mpi40.out:Total Dipole Moment    :     -0.07781      -0.10780       0.08044
FAD-0873.mpi40.out:Total Dipole Moment    :     -0.01240       0.00302      -0.01377
FAD-0874.mpi40.out:Total Dipole Moment    :      0.04102      -0.02499      -0.02156
FAD-0875.mpi40.out:Total Dipole Moment    :      0.09067       0.01121      -0.00754
FAD-0876.mpi40.out:Total Dipole Moment    :     -0.25498       0.01564      -0.03487
FAD-0877.mpi40.out:Total Dipole Moment    :     -0.03457      -0.03346      -0.14750
FAD-0878.mpi40.out:Total Dipole Moment    :      0.07005       0.04885      -0.03917
FAD-0879.mpi40.out:Total Dipole Moment    :     -0.02122       0.03541      -0.07225
FAD-0880.mpi40.out:Total Dipole Moment    :     -0.10590      -0.05099       0.00953
FAD-0881.mpi40.out:Total Dipole Moment    :      0.07213       0.06333      -0.02915
FAD-0882.mpi40.out:Total Dipole Moment    :     -0.02761      -0.01369       0.01112
FAD-0883.mpi40.out:Total Dipole Moment    :      0.02312      -0.02151      -0.07414
FAD-0884.mpi40.out:Total Dipole Moment    :     -0.02352      -0.01174       0.03633
FAD-0885.mpi40.out:Total Dipole Moment    :     -0.24628      -0.13358       0.02218
FAD-0886.mpi40.out:Total Dipole Moment    :     -0.03736      -0.11984       0.01531
FAD-0887.mpi40.out:Total Dipole Moment    :      0.06263      -0.03830       0.12351
FAD-0888.mpi40.out:Total Dipole Moment    :     -0.08672       0.03577       0.08299
FAD-0889.mpi40.out:Total Dipole Moment    :      0.19732       0.00706       0.00050
FAD-0890.mpi40.out:Total Dipole Moment    :      0.00270      -0.02307       0.05123
FAD-0891.mpi40.out:Total Dipole Moment    :      0.03490       0.07626      -0.08671
FAD-0892.mpi40.out:Total Dipole Moment    :      0.05718       0.02715       0.16578
FAD-0893.mpi40.out:Total Dipole Moment    :      0.09781       0.11050       0.01852
FAD-0894.mpi40.out:Total Dipole Moment    :      0.02074      -0.21082      -0.01141
FAD-0895.mpi40.out:Total Dipole Moment    :     -0.06806       0.03331      -0.00489
FAD-0896.mpi40.out:Total Dipole Moment    :     -0.03863       0.07640      -0.12956
FAD-0897.mpi40.out:Total Dipole Moment    :      0.00936      -0.04654      -0.00037
FAD-0898.mpi40.out:Total Dipole Moment    :      0.17622      -0.00998      -0.04722
FAD-0899.mpi40.out:Total Dipole Moment    :      0.04638       0.07332      -0.05944
FAD-0900.mpi40.out:Total Dipole Moment    :     -0.03432      -0.07322       0.07900
FAD-0901.mpi40.out:Total Dipole Moment    :     -0.15132      -0.06585      -0.02642
FAD-0902.mpi40.out:Total Dipole Moment    :      0.07134      -0.11498      -0.21712
FAD-0903.mpi40.out:Total Dipole Moment    :     -0.04107       0.04471       0.14294
FAD-0904.mpi40.out:Total Dipole Moment    :     -0.05622       0.00136       0.10043
FAD-0905.mpi40.out:Total Dipole Moment    :     -0.07346       0.04136       0.18453
FAD-0906.mpi40.out:Total Dipole Moment    :     -0.00308       0.01390      -0.02377
FAD-0907.mpi40.out:Total Dipole Moment    :      0.15653       0.03511      -0.02311
FAD-0908.mpi40.out:Total Dipole Moment    :      0.00507       0.02023       0.21020
FAD-0909.mpi40.out:Total Dipole Moment    :     -0.09789      -0.02625       0.04356
FAD-0910.mpi40.out:Total Dipole Moment    :      0.18368      -0.00040      -0.00892
FAD-0911.mpi40.out:Total Dipole Moment    :      0.00214       0.06694      -0.07576
FAD-0912.mpi40.out:Total Dipole Moment    :      0.06708       0.01179       0.10937
FAD-0913.mpi40.out:Total Dipole Moment    :      0.05041       0.11130       0.04782
FAD-0914.mpi40.out:Total Dipole Moment    :     -0.00181       0.14787       0.01645
FAD-0915.mpi40.out:Total Dipole Moment    :     -0.04216      -0.01930       0.02437
FAD-0916.mpi40.out:Total Dipole Moment    :     -0.05721       0.16129      -0.12966
FAD-0917.mpi40.out:Total Dipole Moment    :     -0.02275       0.00802      -0.00657
FAD-0918.mpi40.out:Total Dipole Moment    :     -0.21384       0.08322       0.03199
FAD-0919.mpi40.out:Total Dipole Moment    :      0.13627       0.04071       0.01120
FAD-0920.mpi40.out:Total Dipole Moment    :     -0.09134       0.04766       0.15683
FAD-0921.mpi40.out:Total Dipole Moment    :     -0.03665      -0.13980      -0.04609
FAD-0922.mpi40.out:Total Dipole Moment    :      0.00642       0.11177       0.03675
FAD-0923.mpi40.out:Total Dipole Moment    :      0.04395       0.07566       0.06718
FAD-0924.mpi40.out:Total Dipole Moment    :     -0.04295      -0.10998       0.06929
FAD-0925.mpi40.out:Total Dipole Moment    :     -0.06138      -0.01553      -0.05927
FAD-0926.mpi40.out:Total Dipole Moment    :      0.12253      -0.06817      -0.17528
